region_id,n_bricks,total_area_deg2,total_n_gal,ra_center_deg,dec_center_deg,median_psf_r_arcsec,median_psfdepth_r,median_ebv,keep_in_area_window,total_n_lrg_v1_pure_massive,mean_lrg_density_v1_pure_massive,total_n_lrg_v2_baseline_dr10,mean_lrg_density_v2_baseline_dr10,total_n_lrg_v3_color_relaxed,mean_lrg_density_v3_color_relaxed,total_n_lrg_v4_mag_relaxed,mean_lrg_density_v4_mag_relaxed,total_n_lrg_v5_very_relaxed,mean_lrg_density_v5_very_relaxed
1315,1,0.0588779040669423,5175,159.75,-87.0,1.2986993,25.241602,0.3000328,False,31,526.5133073479312,57,968.1051135107122,229,3889.404754279879,373,6335.143988412205,576,9782.956936529303
51,2,0.12407315074937969,22642,4.841333082669783,-73.62498879217887,1.17565985,25.3878065,0.033043134,False,31,249.85260560214303,72,580.3028259146548,315,2538.8248633766148,786,6334.972516234981,1581,12742.482885709294
2673,1,0.0622505102629141,5265,359.8269230769231,-44.0,1.2822318,24.909935,0.014901786,False,5,80.32062675281816,17,273.09013095958176,178,2859.4143124003267,393,6313.201262771508,639,10264.97609901016
33,2,0.12467711295109571,14020,3.6964404320934032,-39.1250013927572,1.1697369499999999,25.0684545,0.013581368,False,33,264.68370351937943,85,681.7610545196137,397,3184.2251605210195,787,6312.305293022777,1402,11245.047040429394
823,2,0.1238372492401831,20962,73.57036841418132,-75.37497672374448,1.1584142,25.1785735,0.13873677,False,38,306.85436113247937,74,597.5584927316703,357,2882.815971691977,780,6298.589517982471,1395,11264.785099468649
2157,1,0.0614489721360861,4904,292.8082191780822,-78.5,1.5604368,24.95831,0.41793045,False,22,358.0206346052196,36,585.8519475358139,216,3515.111685214883,387,6297.908436009999,565,9194.620843270412
2507,1,0.062497570613761,6833,342.375,-0.5,1.2274145,25.088161,0.09507654,False,6,96.00373168231427,13,208.0080853116809,213,3408.1324747221565,389,6224.241937403374,624,9984.388094960683
422,1,0.0624052350415076,3250,35.41193181818182,12.5,1.358354,24.6513,0.15935713,False,2,32.048593337878465,14,224.34015336514923,163,2611.9603570370946,385,6169.354217541604,604,9678.675188039295
1247,1,0.0623504539712311,2840,150.1976935749588,32.75,1.7164251,23.980751,0.01596206,False,2,32.07675121215337,6,96.2302536364601,191,3063.3297407606465,382,6126.659481521293,574,9206.027597888016
2177,1,0.0617726473422354,4517,297.1942446043166,-79.0,1.5361282,24.901577,0.48532504,False,23,372.33307927656784,43,696.1009742996703,240,3885.2147402772293,378,6119.2132159366365,528,8547.472428609904
1164,1,0.0612134377610057,3612,140.0869565217391,-81.0,1.1871523,24.912436,0.14195448,False,6,98.01769381791087,15,245.04423454477717,181,2956.867096840311,374,6109.769581316445,587,9589.39771185228
798,1,0.0623315736660534,5690,71.20353982300885,-38.5,1.248075,25.109077,0.017868156,False,1,16.04323364844891,4,64.17293459379565,183,2935.9117576661506,380,6096.428786410586,575,9224.859347858124
2457,1,0.0622502683004919,5876,336.5135699373695,-48.5,1.3946629,25.052086,0.012627705,False,56,899.5945162786951,91,1461.8410889528795,208,3341.351060463725,378,6072.262984881192,618,9927.668054647029
2163,1,0.0614489721360861,4970,294.041095890411,-78.5,1.5623118,24.960348,0.40814635,False,14,227.83131293059427,38,618.3992779544702,195,3173.3647158189915,373,6070.077123079404,551,8966.789530339818
1144,1,0.0623960568143535,3098,137.051282051282,13.25,1.376822,24.227562,0.056552492,False,32,512.852921062133,66,1057.7591496906493,187,2996.9842574568397,377,6042.048476263254,627,10048.711922061168
1951,1,0.0624173432824196,3726,231.5915492957747,10.0,1.349393,24.56617,0.037111238,False,16,256.33901025881283,37,592.7839612235047,188,3011.9833705410506,376,6023.966741082101,610,9772.92476611724
1259,1,0.0624904313751817,6518,151.875,1.0,1.0498149,25.879269,0.036058027,False,21,336.051448803732,39,624.0955477783594,177,2832.43363991717,374,5984.916278695036,645,10321.580213257483
702,1,0.062406990321779,5384,61.0806916426513,-15.75,1.2435533,25.302755,0.03785347,False,53,849.2638360979232,99,1586.360750447064,198,3172.721500894128,373,5976.894544613686,585,9373.949889005378
276,1,0.0624203065161946,5529,24.36185133239832,-8.5,1.1778785,25.143002,0.032924384,False,3,48.06128273691938,12,192.24513094767752,174,2787.554398741324,373,5975.619486956976,605,9692.358685278741
2160,2,0.123376050488233,9294,293.0846785547438,-79.37494034962316,1.560568,24.904668,0.429638075,False,25,202.63251985347333,61,494.4233484424749,382,3096.2249033610724,736,5965.501384486255,1166,9450.780725965997
1679,1,0.0605524937277699,5412,202.5,-84.75,1.3097165,25.320103,0.3504,False,19,313.777333191588,32,528.4670874805693,232,3831.3863842341275,361,5961.7693306401725,506,8356.385820786501
591,1,0.0624355513267697,3593,51.26740947075209,-5.0,1.6264695,24.287437,0.049371332,False,1,16.01651589118334,3,48.04954767355002,179,2866.9563445218178,372,5958.143911520203,573,9177.463605648054
2123,1,0.0615999204700693,3973,274.6451612903226,-77.75,1.794334,24.813618,0.20046908,False,29,470.779828589077,57,925.3258699854272,192,3116.8871410035445,367,5957.799899730733,589,9561.700656516081
320,1,0.0612958287727048,3780,28.18181818181818,-82.25,1.6679554,24.262503,0.12762707,False,4,65.25729531829434,9,146.82891446616225,178,2903.9496416640977,365,5954.728197794358,575,9380.736202004811
2463,1,0.0624725151932073,3327,337.0292887029289,-5.5,1.1815214,24.20105,0.06349989,False,3,48.02111761823531,9,144.06335285470593,180,2881.2670570941186,372,5954.618584661179,590,9444.153131586278
