region_id,n_bricks,total_area_deg2,total_n_gal,ra_center_deg,dec_center_deg,median_psf_r_arcsec,median_psfdepth_r,median_ebv,keep_in_area_window,total_n_lrg_v1_pure_massive,mean_lrg_density_v1_pure_massive,total_n_lrg_v2_baseline_dr10,mean_lrg_density_v2_baseline_dr10,total_n_lrg_v3_color_relaxed,mean_lrg_density_v3_color_relaxed,total_n_lrg_v4_mag_relaxed,mean_lrg_density_v4_mag_relaxed,total_n_lrg_v5_very_relaxed,mean_lrg_density_v5_very_relaxed
40,1,0.0624566943109199,2205,4.188998589562765,10.25,1.2197123,24.625446,0.25086203,False,34,544.3771940721406,64,1024.7100123710882,148,2369.641903608141,281,4499.117398066809,472,7557.236341236775
1425,5,0.3119381625455503,10467,246.41155189807654,18.94999513097813,1.5157636,24.095188,0.057853088,False,168,538.5682810626547,257,823.8812394827515,664,2128.6270156285877,1336,4282.900139879206,2211,7087.943270413866
1515,1,0.0623195155250333,2612,262.9064039408867,32.5,1.3260865,23.997286,0.04129969,False,33,529.5291486459669,49,786.2705540500721,125,2005.7922297195717,274,4396.696567545301,443,7108.527662126162
1577,1,0.0623221820349899,1187,275.1302931596091,31.75,2.0066082,23.485195,0.09267113,False,33,529.5064922706432,74,1187.3781947887153,143,2294.5281331727874,249,3995.3671689512175,400,6418.260512371434
2026,1,0.0623906383653664,3018,346.8663594470046,25.5,1.6329644,24.521065,0.21077013,False,33,528.9255065278927,57,913.598602184542,165,2644.6275326394634,315,5048.834380493521,493,7901.82650661367
851,1,0.0588779040669423,5175,159.75,-87.0,1.2986993,25.241602,0.3000328,False,31,526.5133073479312,57,968.1051135107122,229,3889.404754279879,373,6335.143988412205,576,9782.956936529303
1709,1,0.0611209548941548,1370,309.375,-81.25,2.1190822,23.605759,0.22278881,False,32,523.5520298302844,61,998.0210568639797,131,2143.291122117727,277,4531.997258218399,405,6626.205377539537
1735,1,0.0620808815535405,2420,313.6123348017621,-71.75,1.698259,24.247135,0.05058038,False,32,515.4565978964425,56,902.0490463187743,125,2013.5023355329783,240,3865.9244842233184,392,6314.34332423142
1479,1,0.062389197693095,2878,257.3499267935578,18.75,1.2613907,24.425526,0.061616644,False,32,512.9093045468293,59,945.6765302582164,139,2227.9497916252894,316,5064.979382399939,533,8543.145603858125
751,1,0.0623960568143535,3098,137.051282051282,13.25,1.376822,24.227562,0.056552492,False,32,512.852921062133,66,1057.7591496906493,187,2996.9842574568397,377,6042.048476263254,627,10048.711922061168
58,1,0.0624680749114755,2763,5.949367088607595,-9.25,1.4967717,24.19627,0.045986336,False,32,512.2616639835261,49,784.4006729747744,130,2081.0630099330747,272,4354.224143859972,446,7139.646941770396
1683,1,0.0615872057817403,1550,302.5,-81.5,2.02633,23.937243,0.38275385,False,31,503.3512984800983,65,1055.4140129421417,154,2500.519353739843,291,4725.007350248665,456,7404.135229255639
1669,1,0.062173996419649,2792,299.9109792284867,-62.25,1.6155404,24.435497,0.051258612,False,31,498.60072997017437,69,1109.7887215465173,154,2476.919755335705,308,4953.83951067141,524,8427.960725947463
217,1,0.0622361256500445,4324,28.62,-46.25,1.2495384,25.217276,0.022743361,False,31,498.1029856246817,45,723.0527210680864,140,2249.4973544340464,298,4788.215797295327,507,8146.39399070044
333,2,0.1247593858677496,4477,42.122093023255815,17.5,1.67889055,24.3098925,0.120420325,False,62,496.9565982452231,108,865.6663324271628,251,2011.872679992758,531,4256.192801100217,843,6757.006650334243
2041,2,0.1248506521850838,4833,349.2025329422827,10.625037055440577,1.5079069,24.22379,0.045290751000000004,False,62,496.59332101916954,111,889.0622360181906,301,2410.8804778511294,571,4573.464295192674,906,7256.670142634961
1419,1,0.0613000823227926,3152,244.8305084745763,-80.75,1.4646963,24.147972,0.24287926,False,30,489.3957538592962,66,1076.6706584904516,190,3099.506441108876,304,4959.2103057742015,470,7667.2001437956405
1685,1,0.0621546468268769,2261,303.0662983425414,-60.0,1.6255944,24.694841,0.04329086,False,30,482.66704955400706,47,756.178377634611,94,1512.356755269222,191,3072.9802154938448,343,5518.4932665674805
340,1,0.062187689165619,4890,42.53424657534246,-52.75,1.3888408,25.032745,0.02869035,False,30,482.4105928764074,53,852.2587140816531,135,2170.847667943833,281,4518.5792199423495,480,7718.5694860225185
116,1,0.0623221820349953,4467,16.27035830618892,-31.75,1.2754456,25.03572,0.024012426,False,30,481.36953842781577,53,850.4195178891412,96,1540.3825229690103,234,3754.682399736963,384,6161.530091876041
1689,2,0.12467012039751679,4739,303.8373234959882,-44.374975425431984,1.76876925,24.3618115,0.0463612065,False,60,481.2700894864548,106,850.2438247594034,279,2237.905916112015,521,4179.028610374049,824,6609.442562280646
1917,1,0.0623517077183394,1967,335.9319286871961,31.25,1.5569435,24.240778,0.09262687,False,30,481.1415933548866,58,930.2070804861141,162,2598.1646041163876,299,4795.377880437037,457,7329.390272106106
735,1,0.0623742574875191,2705,133.8896952104499,17.25,1.3570217,24.319698,0.023463096,False,30,480.96764929030076,60,961.9352985806015,123,1971.967362090233,254,4072.192763991213,448,7182.450229401825
2018,1,0.06237655946112,3697,345.9463722397476,28.5,1.6042382,24.21424,0.09188366,False,30,480.94989943617094,47,753.4881757833344,161,2581.097793640784,277,4440.770738127311,413,6621.07694890462
256,1,0.06239146626538,2494,32.01526717557252,24.75,1.3042041,24.287224,0.086992815,False,30,480.834989073602,55,881.5308133016036,148,2372.11927942977,293,4696.15505995218,479,7677.331992208512
1874,1,0.0624347671881541,2579,331.2051649928264,14.75,1.5867753,24.339172,0.050102632,False,30,480.50151143499374,48,768.80241829599,145,2322.4239719358034,275,4404.597188154109,465,7447.773427242403
2040,2,0.12489896361662481,4316,349.1596638655461,-7.749999999999999,1.57138315,23.9742275,0.038829519,False,60,480.38829356638183,93,744.6018550278918,247,1977.5984751816052,501,4011.242251279288,794,6357.13841819512
1218,2,0.1246390310500345,4727,219.90147783251228,32.49999999999999,1.65433125,24.137474,0.0145194005,False,59,473.36696621394077,111,890.5717499957191,265,2126.1397635032936,536,4300.418540519869,895,7180.736182397915
1652,1,0.0613920106749492,4507,297.6923076923077,-78.75,1.5249584,24.93162,0.38561302,False,29,472.3741685794525,59,961.0371015926793,184,2997.1326558144574,317,5163.538325506429,503,8193.248510188434
1645,1,0.0613920106749591,4225,296.4335664335665,-78.75,1.5715561,24.92941,0.36547717,False,29,472.3741685793763,51,830.7269861223515,166,2703.934896006085,304,4951.784387866565,478,7786.029399342823
429,2,0.1228966379877784,6802,62.60921386904021,-81.87490140043849,1.45090385,24.8413435,0.07488549,False,58,471.9413073429061,128,1041.525643791241,324,2636.361785846579,681,5541.241901733088,1161,9446.963065950242
1575,1,0.0615999204700693,3973,274.6451612903226,-77.75,1.794334,24.813618,0.20046908,False,29,470.779828589077,57,925.3258699854272,192,3116.8871410035445,367,5957.799899730733,589,9561.700656516081
1635,1,0.0617174629557444,4642,294.4852941176471,-79.25,1.517327,24.928255,0.49463344,False,29,469.88321637256803,49,793.9406069743392,212,3435.0083403787735,357,5784.424422241614,535,8668.535198597376
1667,1,0.0617726473422329,4030,299.7841726618705,-79.0,1.5619437,24.879326,0.42010835,False,29,469.46344778351755,39,631.3473952950753,168,2719.6503181941707,300,4856.518425346733,468,7576.168743540904
512,1,0.0622502683004898,3944,77.59916492693111,-48.5,1.2725278,25.197926,0.013944653,False,29,465.8614459300543,61,979.9154552321831,112,1799.1890325574511,226,3630.506440696285,398,6393.5467406952275
474,1,0.062326691103895,4543,70.0,-38.25,1.3963946,25.225086,0.018569997,False,29,465.2902229585503,44,705.9575796612488,143,2294.3621338990583,286,4588.724267798117,485,7781.577866720583
1403,2,0.1247845800099475,5505,242.57265552462138,25.125063533342193,1.5074174999999999,24.325368,0.065262,False,58,464.80101944788686,102,817.4086893738701,239,1915.3007525524993,541,4335.471577953565,855,6851.8081315162635
2004,1,0.0623975519310804,2644,344.575260804769,21.5,1.7937093,24.420527,0.069800556,False,29,464.76182322074425,50,801.313488311628,121,1939.1786417141398,265,4246.961488051628,444,7115.663776207257
255,1,0.0624069903217806,2151,32.03170028818444,15.75,1.6701261,24.06143,0.06903684,False,29,464.6915329592291,54,865.2876820620128,144,2307.433818832034,292,4678.963021520513,460,7370.96914349122
538,1,0.0624347938487029,4936,85.32640949554896,-20.75,1.3152835,25.086687,0.04216409,False,29,464.48459604551863,44,704.7352491725111,127,2034.1221964752024,293,4692.896091080585,529,8472.839700278599
728,2,0.1249493331190804,8491,131.62499999999997,1.6249922634865768,1.361788,25.022551,0.041936213,False,58,464.18815172646254,112,896.3633274717897,398,3185.291110122967,753,6026.442728448729,1215,9723.941454269861
506,1,0.0624755582888743,2634,76.80167597765363,-6.25,1.0946648,23.354507,0.743905,False,29,464.18152625239276,47,752.2941977193951,180,2881.126714670024,292,4673.8277815758165,409,6546.560146111332
820,3,0.187088910015071,7322,154.14076176238711,30.66670208382747,1.6643857,24.080437,0.030330274,False,86,459.6744937638059,150,801.7578379601266,371,1983.0143858880465,754,4030.169398812903,1257,6718.730682105861
88,2,0.1247865784038483,4142,11.65467625899281,15.500000000000002,1.34360605,24.1939365,0.063018851,False,57,456.7798935517746,88,705.2040461851959,210,1682.8732920328537,457,3662.25283075721,779,6242.658545207586
1840,1,0.0622513222257215,3905,326.9574036511156,-47.0,1.2665536,25.045195,0.017869452,False,28,449.7896429970243,36,578.3009695676027,96,1542.1359188469405,201,3228.8470800857817,323,5188.644810287102
2086,1,0.0623605780793218,2345,355.1834862385321,25.0,1.5106517,24.1096,0.04885174,False,28,449.00161067115806,45,721.6097314357897,115,1844.113758113685,222,3559.941341749896,371,5949.271341392844
212,1,0.0623839548558273,6054,27.64192139737991,-17.75,1.3565767,25.17678,0.013385961,False,28,448.8333589095067,49,785.4583780916367,189,3029.62517263917,378,6059.25034527834,620,9938.452947281934
1127,1,0.0623933497273603,2961,207.96875,-37.0,1.088742,24.32829,0.07277286,False,28,448.76577587757936,44,705.203362093339,146,2339.992974218807,303,4856.286788960948,513,8222.030108042794
1684,1,0.0611209548941587,1554,302.9464285714286,-81.25,2.0285509,23.765884,0.30477452,False,27,441.7470251692743,46,752.6060428809858,119,1946.959110931246,215,3517.615200421999,359,5873.599334658128
1339,2,0.1248421484946255,4045,234.60365853658539,24.5,1.5357914,24.1613075,0.048413512000000006,False,55,440.55633985158283,104,833.051988082993,251,2010.5389327772234,485,3884.9059059639576,796,6376.051754942908
1500,1,0.0616855695506516,3686,259.9378881987578,-77.25,1.7294912,23.841755,0.28024295,False,27,437.70366710855455,35,567.3936425481263,157,2545.165768001595,254,4117.6567202064025,378,6127.851339519764
1696,1,0.0620808815535325,3005,304.8898678414097,-71.75,1.6232208,24.222984,0.0590509,False,27,434.9165044751794,50,805.4009342132952,160,2577.2829894825445,326,5251.214091070685,565,9101.030556610236
1566,1,0.0623612653258085,1450,271.5952732644018,20.25,1.6367853,23.528492,0.09308666,False,27,432.9610674019779,60,962.1357053377286,184,2950.5494963690344,341,5468.137925336091,548,8787.506108751255
257,1,0.0623806374255118,1824,32.69117647058823,19.5,1.3134482,24.270906,0.17190003,False,27,432.8266127809366,42,673.2858421036792,123,1971.7656804464891,277,4440.480434826646,432,6925.225804494986
78,1,0.0624162037020059,2527,8.194444444444445,26.000000000000004,1.5063462,24.121782,0.03910085,False,27,432.57997761136323,50,801.0740326136356,146,2339.136175231816,294,4710.315311768178,476,7626.224790481811
2077,1,0.062420306516197,2280,353.8148667601683,8.5,1.1625682,24.285755,0.08843809,False,27,432.55154463225784,55,881.1235168434882,142,2274.900716214097,281,4501.740149691276,446,7145.11070022174
108,1,0.0624451089910196,2768,14.95810055865922,6.5,1.4994618,24.282986,0.045120556,False,27,432.37974016320385,57,912.8016736778749,133,2129.870571915041,297,4756.177141795242,533,8535.496352110655
343,1,0.06246041666053,3450,43.04347826086956,-8.25,1.3527989,24.867018,0.048237894,False,27,432.2737734322839,49,784.4968480808116,134,2145.3587274046686,283,4530.869551160606,482,7716.887362754106
861,1,0.0624666189454705,3062,162.1769662921348,8.75,1.2762915,24.170265,0.02449651,False,27,432.23085314685164,51,816.4360559440531,144,2305.2312167832088,260,4162.223030303016,438,7011.744951048926
391,1,0.0624678900595819,2819,57.27272727272727,-7.0,1.6813788,24.380304,0.10066538,False,27,432.22205799247246,62,992.5099109456775,150,2401.233655513736,267,4274.19590681445,450,7203.700966541207
1617,2,0.1229514656383476,7906,291.660191373421,-78.37494558689691,1.5967752,24.970606,0.40807549,False,53,431.06440191526855,75,609.9967951631158,326,2651.45273630901,543,4416.376796980959,800,6506.632481739902
