region_id,brickname,ra,dec,area_deg2,n_gal,n_lrg_v1_pure_massive,n_lrg_v2_baseline_dr10,n_lrg_v3_color_relaxed,n_lrg_v4_mag_relaxed,n_lrg_v5_very_relaxed
594,0693m305,69.30868167202573,-30.5,0.0623364653729796,4274,8,20,79,206,358
595,0693p087,69.39606741573034,8.75,0.0624666189454642,2430,5,21,83,197,352
596,0695p082,69.55119214586256,8.25,0.0624604166605347,2026,18,34,102,242,400
597,0697m622,69.70326409495549,-62.25,0.0621739964196653,3483,11,22,78,192,329
598,0698m305,69.88745980707395,-30.5,0.0623364653729905,4618,7,21,100,225,428
599,0698m742,69.8984771573604,-74.25,0.0620041144884535,6373,13,37,149,321,526
599,0700m745,70.05154639175258,-74.5,0.0619882339372206,6101,9,22,112,232,415
600,0700m177,70.08733624454149,-17.75,0.0623839548558122,3751,7,20,85,182,353
601,0700m195,70.01470588235294,-19.5,0.0623806374255103,3773,9,26,81,190,369
601,0701m197,70.11782032400589,-19.75,0.0623753859927224,2923,22,45,124,234,371
602,0700m382,70.0,-38.25,0.062326691103895,4543,29,44,143,286,485
603,0701m142,70.1716738197425,-14.25,0.0623967901828772,2388,20,42,122,262,471
604,0703m382,70.31746031746032,-38.25,0.062326691103895,5077,22,36,139,277,448
605,0704m080,70.46218487394958,-8.0,0.0624118035622399,3087,17,34,114,244,412
606,0706p070,70.61538461538461,7.0,0.0624678900595645,2320,15,37,97,225,423
607,0707m472,70.71428571428571,-47.25,0.0623387945257138,5397,6,22,110,244,453
608,0709p032,70.97357440890126,3.25,0.0624862163214903,2219,5,23,88,204,338
609,0709p037,70.97357440890126,3.75,0.0624528733307727,2600,7,21,94,223,387
609,0712p040,71.22392211404728,4.0,0.0624344181520264,2356,9,24,106,239,415
610,0710m275,71.015625,-27.5,0.062367899732947,5119,10,20,89,220,446
611,0712m125,71.20738636363636,-12.5,0.0624052350415076,3132,11,22,123,265,438
612,0712m882,71.25,-88.25,0.0572596668457375,3949,17,28,128,275,462
613,0719m170,71.97387518142236,-17.0,0.0624581710896885,2564,7,23,101,230,393
614,0719m197,71.97349042709867,-19.75,0.0623753859927075,6023,10,25,122,256,444
614,0722m197,72.23858615611194,-19.75,0.0623753859927224,5377,9,20,116,249,435
615,0719m362,71.90721649484536,-36.25,0.0623539147836858,4832,16,24,86,211,376
616,0722m750,72.2872340425532,-75.0,0.061951318034366,7961,9,21,79,192,373
617,0723m567,72.31738035264483,-56.75,0.0621490573193485,4707,11,26,103,230,399
618,0726m585,72.61904761904762,-58.5,0.0622021607418198,5572,8,22,110,269,491
619,0730p047,73.07799442896936,4.75,0.0624587911387962,2730,5,21,128,258,438
620,0731p015,73.125,1.5,0.0624785332483149,2771,14,24,78,196,371
621,0732m750,73.24468085106383,-75.0,0.0619513180343702,5013,10,24,87,146,284
621,0734m752,73.45945945945945,-75.25,0.0619301544899169,11366,31,52,217,482,867
621,0736m755,73.68131868131869,-75.5,0.0619070947502662,9596,7,22,140,298,528
622,0735m125,73.50852272727273,-12.5,0.0624052350415076,2435,10,24,117,251,414
623,0741m760,74.14772727272727,-76.0,0.0618549810569089,5579,11,21,109,237,398
624,0741m842,74.1891891891892,-84.25,0.0609251242715637,3333,43,71,134,295,550
625,0746m060,74.68619246861925,-6.0,0.0624176426635832,3905,12,34,149,288,479
626,0746m755,74.67032967032966,-75.5,0.0619070947502662,10047,10,29,188,416,723
627,0747m147,74.76327116212339,-14.75,0.0624347671881695,2286,29,48,97,201,354
627,0750m147,75.02152080344332,-14.75,0.0624347671881664,2235,24,37,76,198,346
628,0750m475,75.06147540983606,-47.5,0.0622982279219869,5424,8,20,91,210,362
629,0750m877,75.0,-87.75,0.0588896769229159,4569,8,19,88,204,398
630,0757m042,75.73018080667593,-4.25,0.0624147743119549,2707,9,29,194,333,548
631,0760m545,76.07142857142857,-54.5,0.0622181244700826,4158,8,21,89,204,334
632,0761m202,76.17429837518463,-20.25,0.0623612653258145,4654,6,21,91,187,338
633,0761m217,76.16417910447761,-21.75,0.0623826816764214,4216,10,23,84,204,367
633,0762m220,76.27802690582959,-22.0,0.0623665775149608,4297,25,44,117,251,418
634,0762m067,76.29888268156425,-6.75,0.0624134708283043,2701,15,23,117,225,348
634,0765m067,76.55027932960894,-6.75,0.0624134708283201,3237,14,30,115,214,365
635,0763p012,76.375,1.25,0.0624850771246458,1591,24,45,98,183,298
636,0764m040,76.48122392211404,-4.0,0.0624344181520105,2557,89,132,263,416,590
637,0767m032,76.73157162726008,-3.25,0.0624862163214745,3586,49,84,227,320,460
637,0767m035,76.73157162726008,-3.5,0.0624701394968194,2663,34,43,142,219,317
638,0768m062,76.80167597765363,-6.25,0.0624755582888743,2634,29,47,180,292,409
638,0770m062,77.05307262569832,-6.25,0.0624755582888743,2612,6,21,94,193,339
639,0769m345,76.99159663865547,-34.5,0.0623288219645047,3827,14,27,92,200,339
640,0770m807,77.03389830508475,-80.75,0.06130008232279,5671,10,26,133,263,439
641,0772m267,77.28260869565217,-26.75,0.0623975474790806,5010,10,26,102,221,403
642,0772m345,77.29411764705883,-34.5,0.0623288219645021,4350,18,45,132,291,519
643,0775m405,77.54098360655738,-40.5,0.0623283083925779,4661,7,21,98,205,376
644,0775m485,77.59916492693111,-48.5,0.0622502683004898,3944,29,61,112,226,398
645,0777m120,77.74468085106383,-12.0,0.062434903710267,2116,16,25,97,231,374
645,0778m117,77.88951841359773,-11.75,0.0624036987428972,1154,29,39,71,150,240
646,0777m455,77.72727272727273,-45.5,0.0623337784049265,4938,8,26,132,270,434
647,0779m485,77.97494780793319,-48.5,0.0622502683004898,4736,19,36,106,208,389
648,0781m260,78.19444444444444,-26.0,0.0624162037020037,4364,13,27,103,187,337
649,0782m272,78.20592823712948,-27.25,0.0624114502828514,5199,14,27,125,254,455
650,0783p027,78.375,2.75,0.0624279746327589,1871,9,26,129,258,475
650,0786p030,78.625,3.0,0.0624142964104609,2115,10,23,98,236,398
650,0783p030,78.375,3.0,0.0624142964104609,2056,12,25,113,253,433
651,0784m495,78.4861407249467,-49.5,0.062313729192505,4759,17,21,108,224,416
652,0786m005,78.625,-0.5,0.0624975706137514,221,8,21,37,56,89
653,0789m862,78.9795918367347,-86.25,0.0600640506252907,4311,13,26,102,239,402
654,0791m407,79.14076782449726,-40.75,0.0623224812691436,3991,12,22,66,158,298
654,0791m410,79.10091743119266,-41.0,0.0623154204933803,3753,14,21,80,187,317
655,0793m122,79.38920454545455,-12.25,0.062465006969126,2787,8,21,93,205,380
656,0793m272,79.32917316692668,-27.25,0.0624114502828514,5434,10,23,136,325,542
657,0794m187,79.45827232796486,-18.75,0.06238919769311,4179,9,21,106,213,364
658,0796m337,79.65,-33.75,0.0623601714539283,5128,15,31,127,263,447
658,0799m337,79.95,-33.75,0.0623601714539309,5134,7,20,123,280,477
659,0799m250,79.95412844036697,-25.0,0.0623605780793131,4788,7,21,99,250,430
660,0802m435,80.20992366412214,-43.5,0.0622935511481096,5251,8,23,86,242,445
661,0802m767,80.2994011976048,-76.75,0.0617605353872003,4972,5,20,133,257,394
662,0802m865,80.21739130434783,-86.5,0.0597213499956032,4057,8,26,134,311,520
663,0803m160,80.3896103896104,-16.0,0.0624195411294772,2584,40,57,126,269,415
664,0803m280,80.39246467817897,-28.0,0.0623745842382534,5672,7,21,177,343,547
665,0809m060,80.9623430962343,-6.0,0.0624176426635674,3015,8,21,83,209,365
665,0812m060,81.2133891213389,-6.0,0.0624176426635674,3580,20,42,111,234,377
665,0810m062,81.07541899441341,-6.25,0.0624755582888743,3133,8,22,94,212,352
666,0809m397,80.91891891891892,-39.75,0.0623384774733198,4114,3,20,86,184,358
667,0815m065,81.57821229050279,-6.5,0.062445108991033,3663,14,30,131,261,507
668,0815m287,81.59810126582279,-28.75,0.0624251150474997,5515,13,33,110,249,448
669,0818m127,81.80654338549076,-12.75,0.0624329581874061,2267,17,31,103,232,370
670,0818m152,81.85344827586206,-15.25,0.0623784412815387,3843,4,20,89,226,421
671,0826m500,82.64516129032258,-50.0,0.0622052032044753,6438,7,20,106,247,419
672,0826m862,82.65306122448979,-86.25,0.0600640506252917,3443,16,28,96,221,386
673,0832m510,83.27472527472527,-51.0,0.0622404288619202,4820,13,20,80,178,322
674,0832m587,83.28,-58.75,0.0622527415957124,4979,9,24,97,231,407
675,0832m870,83.25,-87.0,0.0588779040669423,4115,8,21,127,264,444
676,0839m440,83.9423076923077,-44.0,0.0622505102629255,5269,51,66,110,213,391
677,0840m257,84.04615384615384,-25.75,0.0623559824876632,5124,9,28,118,260,500
678,0843m380,84.30579964850615,-38.0,0.0623206604260237,5262,14,25,148,325,546
679,0844m337,84.45,-33.75,0.0623601714539309,5305,11,21,116,256,480
680,0845m140,84.5922746781116,-14.0,0.0624653405514101,2157,15,26,98,194,332
680,0848m140,84.84978540772532,-14.0,0.0624653405514132,2003,13,30,89,166,290
681,0850m435,85.01908396946565,-43.5,0.0622935511481096,4236,12,23,82,180,344
682,0851m280,85.19623233908948,-28.0,0.0623745842382534,5078,13,26,112,228,383
683,0853m207,85.32640949554896,-20.75,0.0624347938487029,4936,29,44,127,293,529
684,0854m175,85.42151162790698,-17.5,0.0623796929338748,3223,13,20,132,278,478
685,0855m237,85.5,-23.75,0.0624075513426989,4194,19,31,105,237,401
685,0857m237,85.77272727272727,-23.75,0.0624075513427018,4344,20,29,91,232,374
686,0855m597,85.56164383561644,-59.75,0.0621090711880951,4486,7,20,122,271,496
687,0856m465,85.65392354124748,-46.5,0.0623258175730085,4603,14,30,108,253,459
688,0860m465,86.01609657947687,-46.5,0.0623258175730173,4887,19,37,102,218,422
689,0861m570,86.11675126903553,-57.0,0.0622049165825055,4963,13,26,119,266,461
690,0864m275,86.484375,-27.5,0.0623678997329498,4748,6,22,107,215,382
691,0865m237,86.5909090909091,-23.75,0.0624075513427105,4047,10,29,124,248,411
692,0866m317,86.62866449511401,-31.75,0.0623221820349953,5195,15,29,85,216,420
692,0869m317,86.92182410423453,-31.75,0.0623221820349818,5119,9,22,76,187,352
693,0866m415,86.6728280961183,-41.5,0.0622975613674185,3904,11,21,110,216,351
694,0867m357,86.77474402730375,-35.75,0.0623221846713125,4238,7,20,84,197,356
695,0867m545,86.78571428571429,-54.5,0.0622181244700899,4376,7,24,95,196,400
696,0871m322,87.19672131147541,-32.25,0.0623897078466314,4875,21,39,128,260,469
697,0875m345,87.5798319327731,-34.5,0.0623288219644943,3988,12,21,88,191,375
698,0876m172,87.64876632801162,-17.25,0.0623742574875131,2625,9,22,105,207,392
699,0876m357,87.6962457337884,-35.75,0.0623221846713125,2451,12,24,87,212,368
700,0877m292,87.7106518282989,-29.25,0.0624201735651543,5119,31,52,164,328,527
700,0878m295,87.85031847133757,-29.5,0.0623662026240675,4752,10,20,124,276,464
701,0879m207,87.99703264094956,-20.75,0.062434793848691,3937,11,23,92,220,444
702,0882m367,88.28719723183391,-36.75,0.0623813027136075,4659,5,21,109,252,430
703,0883m457,88.39285714285714,-45.75,0.0623026702055679,4737,12,25,135,276,433
704,0885m315,88.53658536585365,-31.5,0.0623882552177979,4977,12,32,105,232,436
705,0886m400,88.69801084990958,-40.0,0.0623362976394262,4086,10,21,75,169,331
706,0893m535,89.37209302325581,-53.5,0.0622488469074751,3557,9,20,82,194,327
707,0895m595,89.50953678474114,-59.5,0.0622321749740029,4319,16,31,95,205,352
708,0898m427,89.83018867924528,-42.75,0.0623480881344167,3708,16,32,91,198,352
709,0900m392,90.0,-39.25,0.0623392510553466,4806,10,22,81,200,352
710,0901m340,90.1505016722408,-34.0,0.0623857210209665,4924,13,29,138,261,431
711,0902m600,90.2486187845304,-60.0,0.0621546468268674,4525,10,21,127,249,392
711,0905m602,90.50139275766016,-60.25,0.0621997909520147,4669,14,25,100,250,425
712,0904m340,90.4515050167224,-34.0,0.0623857210209639,4911,8,21,91,246,409
713,0908m430,90.85227272727272,-43.0,0.0623312319421865,4904,16,24,89,224,434
714,0910m360,91.07876712328768,-36.0,0.0623385888135516,5133,8,21,132,272,444
715,0911m432,91.1977186311787,-43.25,0.0623130563570423,4811,5,21,99,221,401
716,0913m240,91.36570561456752,-24.0,0.0623816585474487,1837,13,32,106,225,351
716,0915m242,91.50455927051672,-24.25,0.0623544975888725,1667,21,31,78,154,276
717,0913m310,91.31067961165049,-31.0,0.062415045199029,4127,6,23,96,199,338
718,0921m502,92.14285714285714,-50.25,0.0622829702659091,5021,17,24,111,236,427
719,0924m307,92.46774193548389,-30.75,0.062376222321032,3038,8,21,114,263,437
720,0926m315,92.63414634146342,-31.5,0.0623882552177871,3161,7,22,116,265,460
721,0926m402,92.61343012704174,-40.25,0.0623329108799194,4189,12,22,79,187,326
721,0926m405,92.62295081967213,-40.5,0.0623283083925779,5238,18,26,98,246,427
722,0926m515,92.6,-51.5,0.0622514142812796,4574,9,22,82,208,390
723,0927m605,92.78089887640448,-60.5,0.0622445017596655,4991,11,21,133,258,441
724,0930m457,93.03571428571428,-45.75,0.0623026702055679,5271,10,23,108,202,355
725,0932m425,93.21428571428572,-42.5,0.0623636350331005,4382,14,25,74,189,390
726,0932m600,93.23204419889504,-60.0,0.0621546468268674,4880,5,21,109,239,424
727,0936m465,93.62173038229376,-46.5,0.0623258175730173,4805,10,23,69,172,323
728,0942m310,94.22330097087378,-31.0,0.062415045199029,2635,15,30,116,236,408
729,0942m367,94.20415224913496,-36.75,0.0623813027136075,3097,11,22,113,253,416
730,0943m527,94.31506849315068,-52.75,0.06218768916562,5056,12,30,136,295,481
731,0948m797,94.84615384615384,-79.75,0.0615957938016325,2770,8,20,85,206,385
732,0951m490,95.126582278481,-49.0,0.062284035622378,4614,11,23,118,240,397
733,0951m562,95.14925373134328,-56.25,0.0621906483917899,5249,11,20,146,281,498
734,0956m582,95.66929133858268,-58.25,0.0621512015220286,5047,11,27,131,244,418
735,0960m382,96.03174603174604,-38.25,0.0623266911038825,2324,8,23,104,242,427
736,0960m520,96.06741573033707,-52.0,0.0622578526116249,4771,12,24,124,249,402
737,0964m352,96.4176570458404,-35.25,0.0623919199156954,2152,12,25,165,315,488
738,0964m392,96.44007155635065,-39.25,0.0623392510553466,2823,8,25,115,237,413
739,0964m520,96.47191011235957,-52.0,0.0622578526116327,4478,7,24,98,221,403
740,0966m847,96.61764705882354,-84.75,0.0605524937277737,3441,12,24,81,194,354
741,0968m400,96.83544303797468,-40.0,0.0623362976394164,2720,12,22,103,220,375
742,0970m800,97.08661417322834,-80.0,0.0615288330411995,2416,10,23,93,230,416
743,0971m400,97.1609403254973,-40.0,0.0623362976394189,2781,6,26,115,245,427
744,0972m372,97.2,-37.25,0.0622957594763555,1243,7,22,116,235,385
745,0975m612,97.5,-61.25,0.0621967742280208,4279,13,23,93,224,434
746,0976m670,97.63250883392226,-67.0,0.0621303421694502,1750,23,37,102,185,295
747,0988m340,98.87959866220736,-34.0,0.0623857210209639,2423,9,20,116,250,418
748,0988m557,98.84520884520884,-55.75,0.0622265396944439,3046,8,20,102,211,346
748,0991m560,99.13366336633663,-56.0,0.062286288847719,2849,15,25,84,189,348
749,0991m452,99.19449901768174,-45.25,0.062240938053171,2893,11,21,115,235,382
750,0996m775,99.68354430379746,-77.5,0.0616441449423787,3256,13,30,134,273,497
751,1001m477,100.1851851851852,-47.75,0.0622561364873469,3570,12,33,124,270,475
752,1001m522,100.1580135440181,-52.25,0.0621890648916858,1504,10,26,57,129,251
752,1004m525,100.4318181818182,-52.5,0.062259642214145,1345,6,20,65,139,273
753,1002m342,100.251256281407,-34.25,0.062305710558895,2603,15,26,116,250,459
754,1009m325,100.935960591133,-32.5,0.0623195155250199,605,11,22,83,160,248
755,1013m747,101.3089005235602,-74.75,0.0619706558172408,4261,6,20,98,212,388
756,1014m650,101.4705882352941,-65.0,0.0621496950718316,3843,7,20,109,230,446
757,1016m827,101.6129032258064,-82.75,0.0610639688832786,3374,12,23,98,211,368
758,1020m555,102.0731707317073,-55.5,0.0621664888839477,3371,16,34,125,250,435
759,1021m795,102.1804511278196,-79.5,0.0616585875324933,2556,8,20,104,214,350
760,1025m810,102.5217391304348,-81.0,0.0612134377610022,3587,10,21,101,206,366
761,1026m545,102.6428571428571,-54.5,0.0622181244700862,3432,11,23,79,200,380
762,1027m482,102.7234927234927,-48.25,0.0622965721410226,3180,16,30,137,261,449
762,1027m485,102.776617954071,-48.5,0.0622502683004708,4024,10,30,124,279,458
763,1030m590,103.029490616622,-59.0,0.062135911489177,3071,10,20,93,231,401
764,1034m660,103.4237288135593,-66.0,0.0620445234542093,2917,7,21,76,188,343
765,1035m827,103.5483870967742,-82.75,0.0610639688832786,2955,15,25,76,167,297
766,1048m760,104.8295454545455,-76.0,0.061854981056912,4003,8,23,84,202,367
767,1051m555,105.1463414634146,-55.5,0.0621664888839459,3136,9,23,94,229,363
768,1059m605,105.9269662921348,-60.5,0.0622445017596686,3096,22,47,141,296,484
769,1060m682,106.0594795539033,-68.25,0.0619891132343028,4238,13,28,142,305,557
770,1060m730,106.056338028169,-73.0,0.061768621012343,3425,54,85,168,309,483
771,1062m632,106.2883435582822,-63.25,0.0621301036176811,2746,13,34,114,248,408
772,1063p315,106.390243902439,31.5,0.0623882552177817,1877,11,27,91,188,359
772,1066p315,106.6829268292683,31.5,0.0623882552177817,1944,17,23,104,213,369
773,1063p337,106.35,33.75,0.0623601714539256,1177,8,21,80,184,328
774,1064m585,106.4285714285714,-58.5,0.0622021607418231,2926,9,22,75,171,311
774,1065m582,106.5354330708661,-58.25,0.0621512015220286,3200,12,29,117,262,451
775,1067m732,106.7142857142857,-73.25,0.061756294181864,3757,10,20,118,235,381
775,1069m730,106.9014084507042,-73.0,0.061768621012343,3565,24,48,112,246,397
776,1069p337,106.95,33.75,0.0623601714539256,1958,13,26,121,233,381
776,1070p340,107.0066889632107,34.0,0.0623857210209639,1845,9,20,117,244,391
777,1071m600,107.1546961325967,-60.0,0.0621546468268722,2758,13,30,123,267,420
777,1072m597,107.2602739726027,-59.75,0.0621090711880951,3325,5,22,100,208,371
778,1073m580,107.3890339425587,-58.0,0.0622620051534669,3220,8,23,75,171,341
779,1073m695,107.3622047244095,-69.5,0.0620445655716698,2814,7,20,79,187,350
780,1076p290,107.6862123613312,29.0,0.0623737806650902,2201,9,21,98,220,394
781,1084m740,108.45,-74.0,0.0620183558612189,3548,3,24,125,294,492
782,1087m840,108.7012987012987,-84.0,0.0610880144890419,3571,12,22,105,243,442
783,1089p280,108.9324960753532,28.0,0.0623745842382366,1858,13,31,100,216,352
783,1090p277,109.0438871473354,27.75,0.0624207086115044,1727,8,22,72,175,305
784,1091m785,109.1095890410959,-78.5,0.0614489721360842,3509,5,22,121,268,450
784,1093m782,109.3288590604027,-78.25,0.0615024935022703,3696,5,24,128,267,434
785,1093m740,109.35,-74.0,0.062018355861218,3816,7,24,116,323,578
786,1094p297,109.408945686901,29.75,0.0624104084019571,2385,9,21,96,229,406
787,1095m727,109.5833333333333,-72.75,0.0617794457784931,3813,10,21,134,304,522
788,1096m672,109.6071428571429,-67.25,0.0621499266753623,2493,23,39,130,257,427
789,1099m715,109.9565217391304,-71.5,0.0620812965708407,2748,11,21,90,187,328
790,1099p297,109.9840255591054,29.75,0.0624104084019378,2352,17,35,110,270,483
791,1101p312,110.129659643436,31.25,0.0623517077183176,2034,12,24,120,255,405
791,1101p315,110.1951219512195,31.5,0.062388255217779,2291,21,62,155,306,517
792,1102p250,110.2293577981651,25.0,0.062360578079293,1648,17,32,76,171,293
793,1104p320,110.4411764705882,32.0,0.0623564281927597,2423,11,21,91,184,357
794,1105m792,110.5147058823529,-79.25,0.0617174629557361,3198,13,21,81,174,299
795,1107m660,110.7457627118644,-66.0,0.062044523454208,3150,11,27,119,220,375
796,1109p190,110.9824046920821,19.0,0.0623875398085942,1693,10,23,119,236,392
797,1110p277,111.0188087774295,27.75,0.0624207086114847,2817,6,25,128,260,442
798,1114p332,111.4925373134328,33.25,0.0624093651077024,2518,22,37,132,313,507
798,1116p335,111.6777408637874,33.5,0.0623336083480214,2191,9,22,116,245,412
799,1115p260,111.5277777777778,26.0,0.0624162037019894,2520,10,33,136,309,542
800,1116m712,111.6309012875536,-71.25,0.0620805341807162,2993,9,20,77,181,321
801,1117m692,111.7120622568093,-69.25,0.0620353465472681,2380,9,21,107,200,326
802,1119m730,111.9718309859155,-73.0,0.0617686210123439,3451,14,34,121,281,458
803,1119m742,111.9289340101523,-74.25,0.0620041144884543,3995,8,20,108,246,422
804,1121p217,112.1641791044776,21.75,0.0623826816764155,2324,9,21,99,227,386
805,1121p227,112.1954887218045,22.75,0.0624045275264003,2259,11,25,100,231,406
806,1122m735,112.2815533980583,-73.5,0.0620421377334135,4690,13,27,132,268,452
807,1123m632,112.361963190184,-63.25,0.062130103617694,2244,36,75,180,340,523
808,1126p205,112.6666666666667,20.5,0.0624447630806961,2419,14,32,106,247,438
808,1129p205,112.9333333333333,20.5,0.0624447630807021,2176,14,29,81,172,331
809,1127m732,112.7142857142857,-73.25,0.0617562941818649,4352,16,32,98,231,382
810,1129p245,112.9115853658537,24.5,0.0624210742473359,2198,12,31,99,217,397
811,1132m507,113.2385120350109,-50.75,0.0623013505457655,2383,26,44,154,283,433
812,1132m777,113.2258064516129,-77.75,0.0615999204700606,3907,8,20,99,199,374
813,1132m827,113.2258064516129,-82.75,0.0610639688832822,3645,9,23,108,236,403
814,1132p162,113.2803468208092,16.25,0.0624309381158233,2663,18,38,126,241,408
815,1133m790,113.3093525179856,-79.0,0.0617726473422354,3367,11,21,114,246,403
816,1133p182,113.3868613138686,18.25,0.062388944200522,2720,9,27,107,219,419
817,1134m772,113.4782608695652,-77.25,0.0616855695506453,3105,8,22,91,196,363
818,1135p305,113.5852090032154,30.5,0.0623364653729796,2042,20,41,95,199,344
819,1136m500,113.6129032258064,-50.0,0.0622052032044713,2894,6,20,96,189,352
819,1138m497,113.8972162740899,-49.75,0.0622602912612853,2403,5,23,73,192,354
820,1136p242,113.6626139817629,24.25,0.0623544975888725,2737,9,21,75,164,315
821,1137p287,113.7816455696203,28.75,0.0624251150475053,2541,15,24,77,194,384
822,1137p327,113.7232289950577,32.75,0.0623504539712258,1839,9,23,127,256,437
823,1141m782,114.1610738255034,-78.25,0.0615024935022652,4268,10,22,122,268,435
824,1141p267,114.1770186335404,26.75,0.0623975474790835,2927,11,21,89,246,427
825,1143m777,114.3870967741936,-77.75,0.0615999204700666,3542,10,26,100,217,371
825,1144m775,114.4936708860759,-77.5,0.0616441449423801,3275,9,24,97,208,349
826,1145p325,114.5320197044335,32.5,0.0623195155250172,2180,4,24,116,248,438
827,1148p177,114.8908296943231,17.75,0.0623839548557758,1893,24,42,126,247,398
828,1153p205,115.3333333333333,20.5,0.0624447630806961,2267,14,31,101,220,375
829,1154m715,115.4347826086957,-71.5,0.0620812965708407,3475,6,20,117,248,411
830,1154p135,115.4208273894437,13.5,0.0624202734762758,1810,15,29,97,224,396
831,1154p142,115.4935622317597,14.25,0.0623967901828679,2034,22,53,131,274,481
832,1157p232,115.7918552036199,23.25,0.0623613448843088,3199,11,22,75,190,360
833,1158p257,115.8923076923077,25.75,0.0623559824876431,2079,10,24,70,170,306
833,1161p257,116.1692307692308,25.75,0.0623559824876718,2037,10,24,83,191,303
834,1160m687,116.0076045627376,-68.75,0.0620140638201198,3017,15,35,135,265,436
835,1160p142,116.0085836909871,14.25,0.0623967901828926,2383,8,21,114,216,380
836,1160p225,116.0810810810811,22.5,0.0624242432176639,2783,13,26,124,269,429
836,1163p225,116.3513513513514,22.5,0.0624242432176463,3112,14,35,144,301,525
837,1162m712,116.2660944206009,-71.25,0.0620805341807244,2767,38,78,138,289,493
837,1162m715,116.2173913043478,-71.5,0.0620812965708488,2934,11,24,103,223,374
838,1162p152,116.25,15.25,0.0623784412815418,2503,10,30,116,262,439
839,1162p307,116.2741935483871,30.75,0.0623762223210375,2902,14,32,116,256,454
840,1166m780,116.6447368421053,-78.0,0.0615527543743621,3909,11,23,106,233,402
841,1167p335,116.7607973421927,33.5,0.0623336083480426,2266,13,37,135,258,435
841,1170p335,117.0598006644518,33.5,0.0623336083480214,2395,18,30,143,269,428
841,1168p332,116.865671641791,33.25,0.0624093651077051,2247,9,25,97,204,358
841,1170p330,117.0743801652893,33.0,0.0623804059822142,2661,7,24,132,288,486
842,1169m717,116.9603524229075,-71.75,0.0620808815535345,2646,12,22,75,177,284
843,1172m875,117.2727272727273,-87.5,0.0594809355861676,5552,15,36,134,289,454
844,1172p135,117.2182596291013,13.5,0.0624202734762758,3027,8,22,126,290,476
845,1174m742,117.4111675126904,-74.25,0.0620041144884474,3994,8,23,114,251,412
846,1176p147,117.6327116212339,14.75,0.0624347671881602,2523,13,26,119,284,489
846,1178p147,117.8909612625538,14.75,0.0624347671881787,2309,10,26,134,260,418
847,1179m770,117.9878048780488,-77.0,0.0617243257031593,3756,10,22,100,249,418
848,1182p177,118.296943231441,17.75,0.0623839548557758,2604,20,32,115,242,434
849,1187m732,118.7142857142857,-73.25,0.061756294181864,3881,7,20,114,251,412
850,1187p180,118.731778425656,18.0,0.0623870397712811,2415,7,20,83,187,362
851,1191m765,119.1176470588235,-76.5,0.0617943120007969,3212,12,31,109,225,382
852,1191p317,119.1693811074919,31.75,0.0623221820349845,2296,11,26,94,180,319
853,1193m007,119.375,-0.75,0.0624945958979727,1470,23,45,121,240,399
854,1193m715,119.3478260869565,-71.5,0.0620812965708488,2845,1,20,106,231,431
855,1196p165,119.6960926193922,16.5,0.0624411777738821,3127,13,31,110,264,462
856,1198p225,119.8648648648649,22.5,0.0624242432176639,2800,11,33,102,216,387
857,1199p105,119.9576868829337,10.5,0.062406820508856,3090,6,21,123,285,471
858,1202p165,120.2170767004341,16.5,0.0624411777738821,2771,8,24,94,176,312
859,1204p230,120.4969879518072,23.0,0.0623835625689513,3055,9,24,98,228,404
860,1205m855,120.5084745762712,-85.5,0.0598416357113747,3028,8,22,90,184,360
861,1206p250,120.6880733944954,25.0,0.0623605780793103,2825,7,22,86,221,417
862,1209m717,120.9251101321586,-71.75,0.0620808815535345,3520,8,20,115,226,370
863,1210m742,121.0659898477157,-74.25,0.0620041144884474,3805,6,23,107,211,360
864,1211p282,121.1811023622047,28.25,0.0624252783839238,3348,10,24,133,288,516
865,1212m805,121.2396694214876,-80.5,0.0613812923303176,2898,7,22,85,219,354
866,1214p225,121.4864864864865,22.5,0.0624242432176404,2740,13,22,117,252,418
866,1216p227,121.6691729323308,22.75,0.0624045275264003,2576,9,21,121,231,401
867,1216p055,121.6317991631799,5.5,0.0624725151931946,2357,14,23,97,212,341
868,1217m717,121.7180616740088,-71.75,0.0620808815535345,3517,6,23,89,214,380
869,1219p305,121.9774919614148,30.5,0.0623364653729796,2922,8,29,97,201,417
870,1221m010,122.125,-1.0,0.0624904313751817,2851,26,47,131,285,469
871,1222p147,122.2812051649928,14.75,0.0624347671881848,3034,9,24,93,179,325
872,1222p167,122.2173913043478,16.75,0.0624502565992205,2860,8,24,124,254,445
873,1224p050,122.4651810584958,5.0,0.0624355513267776,3682,8,21,129,261,458
874,1227m807,122.7966101694915,-80.75,0.0613000823227906,3788,6,22,119,263,492
875,1228p007,122.875,0.75,0.0624945958979791,3430,14,45,165,340,596
876,1228p190,122.8592375366569,19.0,0.0623875398086213,2661,15,22,88,197,353
877,1232p070,123.2307692307692,7.0,0.0624678900595835,3711,8,22,97,247,462
878,1235p102,123.5119887165021,10.25,0.0624566943109387,2951,11,21,107,244,420
879,1235p247,123.5267175572519,24.75,0.0623914662653973,2345,20,35,134,283,452
879,1238p247,123.8015267175573,24.75,0.0623914662653973,2488,15,29,118,248,438
880,1239p107,123.9406779661017,10.75,0.0624438316762404,3533,13,30,116,235,399
