RA,DEC,BRICKNAME,FLUX_G,FLUX_R,FLUX_Z,FLUX_W1,TYPE,g_mag,r_mag,z_mag,w1_mag,r_minus_z,z_minus_w1,is_lrg_v1,is_lrg_v2,is_lrg_v3,is_lrg_v4,is_lrg_v5,phase3_ranking_mode,region_id,phase3_region_rank
34.72532098716475,-14.976866450709359,0347m150,0.4607809,2.2551484,11.606546,62.91227,DEV,23.34126385468381,21.617062180064448,19.838242469966808,18.00316161784236,1.7788197100976397,1.8350808521244488,True,True,True,True,True,total_lrg_v3,396,3
34.72762153210928,-14.949755542201752,0347m150,0.7598288,4.30487,14.774847,41.004765,SER,22.79821061475114,20.915099865037682,19.576192517080052,18.467914193533446,1.3389073479576297,1.1082783235466067,False,False,True,True,True,total_lrg_v3,396,3
34.74058561523644,-14.94901627241254,0347m150,0.8891232,4.0114994,11.484804,42.522713,SER,22.627595142096176,20.991733169719108,19.84969101571407,18.428447594360122,1.1420421540050398,1.421243421353946,False,False,True,True,True,total_lrg_v3,396,3
34.74682194669711,-14.9378353221245,0347m150,0.52134293,2.1465259,8.858138,32.520744,SER,23.20719127240091,21.670659687696947,20.131643885080006,18.71959880744972,1.539015802616941,1.4120450776302853,False,False,True,True,True,total_lrg_v3,396,3
34.755726707449696,-14.984300635186564,0347m150,2.2684438,11.490414,30.54072,75.103584,SER,21.610679928501735,19.84916084004429,18.787801822075505,17.810848339912084,1.0613590179687868,0.9769534821634203,False,False,True,True,True,total_lrg_v3,396,3
34.758340902994554,-14.875483044825037,0347m150,0.70445234,4.1224008,13.548205,34.111538,DEV,22.88037096623166,20.962124476031278,19.670295571394774,18.667746749494523,1.2918289046365032,1.0025488219002519,False,False,True,True,True,total_lrg_v3,396,3
34.76270164141439,-14.98183380178736,0347m150,0.6348225,3.238342,11.424983,45.676342,SER,22.993369243198845,21.22419320306619,19.85536109134643,18.350771709599652,1.3688321117197582,1.5045893817467793,False,False,True,True,True,total_lrg_v3,396,3
34.7674756117253,-14.898802649453678,0347m150,1.2300006,3.2945719,9.91828,38.17356,EXP,22.27523667842767,21.205502532904518,20.008909127136864,18.545593310352164,1.1965934057676542,1.4633158167847,False,False,True,True,True,total_lrg_v3,396,3
34.76965252629586,-14.96335338130793,0347m150,0.22618894,1.5251322,7.060701,23.029152,DEV,24.11382157326831,22.04173128876722,20.377880464428454,19.094305138237967,1.6638508243387662,1.283575326190487,False,False,True,True,True,total_lrg_v3,396,3
34.77333860344071,-14.922462402476675,0347m150,1.4451194,3.8962123,7.05593,15.638075,REX,22.100240686167094,21.023393456410325,20.378614319757958,19.514541779513582,0.6447791366523674,0.8640725402443756,False,False,True,True,True,total_lrg_v3,396,3
34.775579388212776,-14.941827194562716,0347m150,1.1213505,3.5202072,14.541267,66.11022,SER,22.375646521448807,21.13357944308387,19.593494348431847,17.949328463411874,1.5400850946520244,1.644165885019973,True,True,True,True,True,total_lrg_v3,396,3
34.77787328259649,-14.979886844493329,0347m150,1.058354,2.814205,7.5265493,28.60801,SER,22.438422590519085,21.37661070073362,20.308510217658764,18.858780902798586,1.0681004830748577,1.4497293148601784,False,False,True,True,True,total_lrg_v3,396,3
34.78110873938359,-14.963414631259882,0347m150,4.0364914,19.139484,46.895588,107.95911,SER,20.984989922780862,19.295174414419705,18.322170037755836,17.416851796660517,0.9730043766638694,0.9053182410953191,False,False,True,True,True,total_lrg_v3,396,3
34.78258669027183,-14.929949708364544,0347m150,0.3265738,1.5741149,8.065522,25.078093,SER,23.715046686915322,22.00740891256745,20.233418773542056,19.00176374691817,1.7739901390253934,1.231655026623887,False,False,True,True,True,total_lrg_v3,396,3
34.789315337794505,-14.896987178709633,0347m150,0.5357392,3.7052696,15.295701,52.912598,DEV,23.177616471507985,21.077950474118733,19.538576534497434,18.191102292442654,1.5393739396212993,1.3474742420547798,False,False,True,True,True,total_lrg_v3,396,3
34.79195813142111,-14.988754161146318,0347m150,3.3695223,4.210342,7.7605042,38.393696,REX,21.181079151963033,20.939206581995617,20.275275147874012,18.539350200177765,0.6639314341216043,1.7359249476962475,False,True,True,True,True,total_lrg_v3,396,3
34.79803824132933,-14.8864357537444,0347m150,0.33114856,1.7363391,7.273525,23.688368,DEV,23.69994280706931,21.90091364214677,20.345637624724343,19.063662154115974,1.5552760174224254,1.2819754706083692,False,False,True,True,True,total_lrg_v3,396,3
34.80205238935915,-14.952887554251378,0347m150,0.8997063,4.790776,14.087293,30.6046,DEV,22.614748091225415,20.798985387697073,19.627931156497652,18.78553319866149,1.1710542311994203,0.8423979578361624,False,False,True,True,True,total_lrg_v3,396,3
34.80329446543712,-14.948776568365384,0347m150,0.5303401,2.2396004,11.636548,38.356262,SER,23.188613884740846,21.624573649331644,19.835439582832656,18.54040930289011,1.7891340664989883,1.2950302799425444,False,False,True,True,True,total_lrg_v3,396,3
34.813788344765356,-14.97363468286995,0347m150,1.1166571,3.6030173,8.016651,20.756584,SER,22.380200384105084,21.10833412239344,20.240017536041538,19.20711028785769,0.8683165863519022,1.0329072481838466,False,False,True,True,True,total_lrg_v3,396,3
34.818930027068355,-14.947687084774362,0347m150,2.206019,4.8337884,7.108364,16.243841,REX,21.640976915524664,20.789280913227305,20.370575837071186,19.473278163994856,0.41870507615611885,0.8972976730763307,False,False,True,True,True,total_lrg_v3,396,3
34.833848203947724,-14.969123936631366,0347m150,0.5436321,2.9693599,10.796235,35.466465,SER,23.16173728796874,21.318342911082265,19.916819168476046,18.625455240625264,1.4015237426062193,1.2913639278507816,False,False,True,True,True,total_lrg_v3,396,3
34.834981284593766,-14.939060260980295,0347m150,1.7725248,4.510662,9.283427,21.484447,REX,21.878519178720083,20.864399268314603,20.08072915536573,19.16968952673274,0.7836701129488723,0.9110396286329916,False,False,True,True,True,total_lrg_v3,396,3
34.8412164514157,-14.911201854014609,0347m150,5.424761,11.853171,22.780914,49.643013,SER,20.664048513515915,19.815413593561193,19.106072124000466,18.260354668971964,0.7093414695607265,0.8457174550285025,False,False,True,True,True,total_lrg_v3,396,3
34.84177656907471,-14.890403800908205,0347m150,0.5553001,2.5127187,7.49018,28.505634,DEV,23.138680588458687,21.499640330089928,20.313769361349927,18.86267322656025,1.1858709687400015,1.451096134789676,False,False,True,True,True,total_lrg_v3,396,3
34.84548451261924,-14.884894372828096,0347m150,1.4728316,5.2856193,13.77922,37.852528,DEV,22.079617261185856,20.692260309462974,19.651938443937333,18.554762787498575,1.040321865525641,1.0971756564387576,False,False,True,True,True,total_lrg_v3,396,3
34.84572393724495,-14.923257278713125,0347m150,0.36497173,2.274049,8.26755,33.479633,DEV,23.59435194314507,21.608000433158495,20.20655786324605,18.68804826760686,1.4014425699124438,1.5185095956391912,False,False,True,True,True,total_lrg_v3,396,3
34.84661936970252,-14.95178044084231,0347m150,1.0760202,4.5985813,11.692104,25.519773,SER,22.420448897933394,20.84344032432491,19.83026829420205,18.98280796196572,1.0131720301228597,0.8474603322363308,False,False,True,True,True,total_lrg_v3,396,3
34.85490749920176,-14.915902087411837,0347m150,0.54463255,2.2369225,7.213338,17.31177,DEV,23.159741008373413,21.625872654098984,20.354659308610447,19.404146348436658,1.2712133454885368,0.9505129601737892,False,False,True,True,True,total_lrg_v3,396,3
